CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Card Type,Point Earned
533.0,France,Female,39,2,0.0,1,0,1,73669.94,1,2,GOLD,285
711.0,Spain,Female,28,5,0.0,2,1,1,93959.96,0,3,DIAMOND,979
555.0,Spain,Female,26,9,0.0,2,0,1,158918.0,0,3,SILVER,554
850.0,France,Female,42,9,113311.1,1,1,1,198193.8,0,1,SILVER,988
678.0,France,Female,41,9,0.0,1,0,0,13160.03,0,5,DIAMOND,911
576.0,France,Male,32,7,0.0,2,1,0,4660.91,0,5,PLATINUM,722
835.0,Germany,Male,20,4,124365.4,1,0,0,180197.7,1,3,GOLD,812
592.0,France,Male,42,1,147249.3,2,1,1,63023.02,0,2,GOLD,638
774.0,France,Male,36,7,103688.2,1,0,1,118971.7,0,1,SILVER,275
620.0,France,Female,29,1,138740.2,2,0,0,154700.6,0,2,SILVER,271
519.0,Spain,Male,39,4,111900.1,1,1,1,97577.17,0,2,PLATINUM,377
734.0,Spain,Female,37,0,152760.2,1,1,1,48990.5,0,4,DIAMOND,763
763.0,Germany,Male,31,7,143966.3,2,1,1,140263.0,1,4,DIAMOND,647
733.0,France,Male,51,10,141557.0,1,1,0,130189.5,0,3,SILVER,800
650.0,France,Female,43,6,0.0,2,1,1,16301.91,0,1,GOLD,489
538.0,France,Female,33,5,0.0,2,1,0,126962.4,0,3,DIAMOND,290
577.0,France,Female,46,1,0.0,1,1,1,158750.5,0,4,SILVER,800
792.0,France,Male,30,8,0.0,2,1,0,199644.2,0,5,SILVER,630
686.0,France,Female,41,10,0.0,1,1,1,144272.7,1,5,GOLD,875
589.0,France,Male,29,2,0.0,2,0,1,98320.27,0,5,DIAMOND,885
530.0,France,Male,25,9,162560.3,1,1,0,64129.03,0,5,SILVER,451
778.0,Germany,Female,29,7,123229.5,1,1,0,181221.1,0,3,PLATINUM,977
616.0,Spain,Male,31,7,76665.71,2,1,1,163809.1,0,3,GOLD,468
550.0,France,Male,38,9,140279.0,3,1,1,171457.1,1,5,GOLD,230
655.0,France,Female,51,3,0.0,2,0,1,15801.02,0,1,SILVER,629
721.0,France,Male,46,1,115764.3,2,0,0,102950.8,0,3,DIAMOND,804
499.0,Germany,Male,36,5,131142.5,2,1,0,174918.5,0,5,PLATINUM,941
511.0,France,Male,45,5,68375.27,1,1,0,193160.3,1,1,DIAMOND,351
579.0,Germany,Female,39,5,117833.3,3,0,0,5831.0,1,3,GOLD,778
696.0,Spain,Female,36,7,0.0,2,1,1,82298.59,0,3,PLATINUM,291
681.0,France,Male,34,7,0.0,2,0,0,130686.6,0,4,DIAMOND,742
815.0,France,Male,45,7,0.0,1,0,1,52885.23,1,5,SILVER,666
681.0,Spain,Male,30,2,111093.0,1,1,0,68985.99,0,5,PLATINUM,691
641.0,Spain,Male,42,9,132657.6,1,1,0,35367.19,0,3,GOLD,351
591.0,France,Female,56,9,128882.5,1,1,1,196241.9,1,2,DIAMOND,658
565.0,Germany,Male,59,9,69129.59,1,1,1,170705.5,0,5,PLATINUM,558
487.0,France,Male,37,6,0.0,2,1,1,126477.4,0,2,SILVER,701
729.0,France,Male,39,4,121404.6,1,1,1,159618.2,0,3,GOLD,797
505.0,Spain,Female,45,9,131355.3,3,1,0,195395.3,1,2,PLATINUM,661
580.0,France,Female,35,1,102097.3,1,0,1,168285.9,0,4,DIAMOND,778
642.0,France,Male,40,1,154863.2,1,1,1,138052.5,0,4,SILVER,716
850.0,Spain,Female,41,3,99945.93,2,1,0,71179.31,0,2,GOLD,252
616.0,Germany,Male,39,2,121704.3,2,1,0,55556.3,0,4,PLATINUM,346
526.0,Spain,Female,43,3,0.0,2,1,0,31705.19,0,5,PLATINUM,989
523.0,Germany,Male,35,8,138782.8,1,1,1,186118.9,0,4,DIAMOND,249
663.0,France,Male,35,9,0.0,2,1,1,195580.3,0,2,DIAMOND,569
840.0,France,Male,30,8,136291.7,1,1,0,54113.38,0,3,PLATINUM,938
570.0,Germany,Male,42,0,107856.6,2,1,0,127528.8,0,3,PLATINUM,628
676.0,Germany,Female,26,1,108348.7,1,0,0,60231.74,1,4,SILVER,244
689.0,France,Male,47,1,93871.95,3,1,0,156878.4,1,4,DIAMOND,334
703.0,Spain,Female,45,1,0.0,1,1,0,182784.1,1,2,SILVER,919
491.0,Germany,Male,19,2,125860.2,1,0,0,129690.5,0,2,SILVER,894
584.0,France,Male,49,8,172713.4,1,1,0,113860.8,0,2,DIAMOND,475
810.0,France,Female,51,5,0.0,2,0,1,184524.7,0,1,DIAMOND,527
745.0,Spain,Female,59,8,0.0,1,1,1,36124.98,0,2,DIAMOND,949
625.0,France,Female,39,3,130786.9,1,0,1,121316.1,0,2,DIAMOND,650
535.0,France,Female,29,2,112367.3,1,1,0,185630.8,0,2,PLATINUM,989
729.0,Spain,Female,45,7,91091.06,2,1,0,71133.12,0,1,PLATINUM,632
655.0,France,Female,26,7,106198.5,1,0,1,32020.42,0,3,DIAMOND,961
751.0,France,Male,47,5,142669.9,2,1,0,162761.0,0,3,PLATINUM,627
525.0,France,Male,33,1,112833.4,1,0,1,175178.6,0,3,PLATINUM,590
532.0,France,Female,40,5,0.0,2,0,1,177099.7,0,4,DIAMOND,712
696.0,Spain,Female,43,4,0.0,2,1,1,66406.37,0,4,DIAMOND,678
786.0,Germany,Female,32,2,104336.4,2,0,0,59559.81,0,3,GOLD,240
580.0,France,Male,55,6,104305.7,1,0,1,175750.2,0,5,GOLD,432
596.0,Germany,Male,47,5,140187.1,2,1,1,174311.3,0,1,PLATINUM,281
683.0,France,Male,39,4,0.0,2,1,0,171716.8,0,2,GOLD,913
747.0,France,Female,45,1,114959.1,1,1,0,189362.4,1,1,DIAMOND,727
602.0,France,Male,33,5,164704.4,1,0,1,180716.1,1,1,SILVER,342
779.0,France,Male,62,10,119096.6,1,0,1,116977.9,0,1,GOLD,644
551.0,France,Male,31,1,0.0,2,1,1,185105.4,0,4,SILVER,275
666.0,France,Male,47,2,0.0,1,1,0,35046.97,1,4,GOLD,354
526.0,Spain,Male,30,8,0.0,1,1,0,36251.0,0,3,DIAMOND,268
849.0,France,Female,41,9,115465.3,1,1,0,103174.5,0,3,GOLD,623
471.0,France,Female,27,4,0.0,2,1,0,122642.1,0,4,PLATINUM,346
628.0,Spain,Male,43,3,184926.6,1,1,0,122937.6,0,4,GOLD,642
674.0,Germany,Male,43,8,85957.88,2,1,0,8757.39,0,4,GOLD,840
797.0,France,Male,32,10,114084.6,1,0,1,125782.3,0,1,SILVER,543
590.0,Spain,Female,29,2,166930.8,2,1,0,122487.7,0,3,SILVER,768
588.0,France,Female,27,8,0.0,1,1,0,20066.38,0,5,DIAMOND,367
577.0,France,Male,29,7,0.0,2,1,1,55473.15,0,5,GOLD,488
571.0,France,Female,38,6,107193.8,2,0,0,38962.94,0,4,PLATINUM,670
680.0,France,Male,36,3,116275.1,1,1,1,63795.8,0,4,GOLD,883
648.0,Spain,Female,27,7,0.0,2,1,1,163060.4,0,3,DIAMOND,983
618.0,France,Male,39,2,91068.56,1,1,0,26578.69,0,2,GOLD,244
648.0,Germany,Male,41,5,123049.2,1,0,1,5066.76,0,3,DIAMOND,946
759.0,France,Female,39,6,0.0,2,1,1,140497.7,0,4,SILVER,500
585.0,France,Male,40,7,0.0,2,0,0,146157.0,0,4,SILVER,270
774.0,France,Female,42,3,137781.7,1,0,0,199316.2,0,1,SILVER,879
697.0,Germany,Female,48,2,108129.0,2,1,1,103944.4,0,3,SILVER,980
605.0,Spain,Male,39,10,105317.7,2,1,0,138021.4,0,1,PLATINUM,798
676.0,France,Male,20,1,80569.73,1,0,0,68621.98,0,3,DIAMOND,381
678.0,France,Female,22,4,174852.9,1,1,1,28149.06,0,3,PLATINUM,333
495.0,Spain,Female,45,3,89158.94,3,1,0,135169.8,1,1,PLATINUM,284
770.0,France,Male,36,2,89800.14,1,1,1,105922.7,0,1,SILVER,676
817.0,Germany,Male,45,9,101207.8,1,0,0,88211.12,1,2,SILVER,847
659.0,France,Male,43,1,106086.4,2,1,0,26900.63,0,5,GOLD,748
693.0,France,Male,21,1,0.0,2,1,1,3494.02,0,3,PLATINUM,931
744.0,France,Male,47,9,0.0,2,1,0,113163.2,0,2,PLATINUM,743
829.0,Spain,Female,26,8,101440.4,2,1,1,19324.5,0,5,DIAMOND,596
716.0,France,Male,38,4,0.0,2,1,0,189678.7,0,3,GOLD,756
671.0,France,Male,34,7,106603.7,2,1,1,26387.71,0,4,GOLD,303
835.0,Germany,Female,29,10,130420.2,2,0,0,106276.6,0,5,DIAMOND,349
636.0,France,Female,38,1,0.0,1,1,0,45015.38,0,3,DIAMOND,360
649.0,Spain,Male,29,2,45022.23,1,1,1,173495.8,0,4,PLATINUM,595
621.0,Germany,Male,27,1,74298.43,1,1,1,52581.96,0,5,PLATINUM,281
658.0,Germany,Female,31,3,133003.0,1,0,1,146339.3,1,3,SILVER,879
784.0,Spain,Male,48,7,0.0,2,1,1,182610.0,0,1,DIAMOND,354
783.0,Spain,Female,37,1,136689.7,1,1,0,197890.7,0,1,GOLD,412
615.0,France,Male,32,4,0.0,2,1,1,6225.63,0,4,GOLD,294
791.0,France,Female,44,5,0.0,2,1,1,123977.9,1,2,PLATINUM,430
762.0,France,Male,53,1,102520.4,1,1,1,170195.4,0,2,SILVER,876
607.0,France,Male,35,2,0.0,2,1,1,114190.3,0,3,SILVER,680
601.0,France,Female,34,5,0.0,2,1,0,27022.57,0,3,PLATINUM,498
812.0,France,Male,44,4,115049.2,2,1,0,165038.4,0,2,DIAMOND,223
685.0,France,Male,58,1,104796.5,1,1,1,154181.4,0,3,GOLD,673
680.0,France,Male,33,1,123082.1,1,1,0,134961.0,0,5,GOLD,302
680.0,Spain,Female,58,8,0.0,2,1,1,65708.5,0,5,GOLD,743
631.0,France,Female,33,8,0.0,2,0,0,117374.2,0,5,PLATINUM,970
569.0,France,Female,43,7,0.0,2,1,1,77703.19,0,2,SILVER,271
584.0,Germany,Male,33,3,88311.48,2,1,1,177651.4,0,1,SILVER,882
582.0,France,Female,40,9,0.0,3,1,1,60954.45,0,2,SILVER,645
609.0,France,Male,32,7,71872.19,1,1,1,151924.9,0,2,SILVER,484
506.0,Spain,Male,35,6,110046.9,2,1,0,26318.73,0,1,GOLD,606
503.0,France,Male,42,8,104430.1,1,1,1,147557.7,0,5,GOLD,759
503.0,France,Female,28,5,0.0,2,1,0,125918.2,0,2,PLATINUM,868
806.0,Germany,Male,31,10,138653.5,1,1,0,190803.4,0,3,GOLD,662
653.0,France,Female,31,7,102575.0,1,1,1,11043.54,0,5,GOLD,283
666.0,France,Male,43,7,137780.7,2,1,1,119100.1,1,3,SILVER,817
674.0,Spain,Male,32,2,0.0,2,1,0,140579.2,0,1,DIAMOND,787
798.0,France,Male,32,7,0.0,2,0,1,37731.95,0,4,GOLD,856
740.0,France,Female,30,8,105209.5,1,1,0,1852.58,0,4,SILVER,814
531.0,Germany,Female,32,0,109570.2,2,1,1,172049.8,0,3,GOLD,584
614.0,Germany,Female,44,6,118715.9,1,1,0,133591.1,1,2,DIAMOND,704
556.0,France,Male,35,10,0.0,2,1,1,192751.2,0,4,GOLD,570
678.0,Germany,Female,43,2,153393.2,2,1,1,193828.3,0,1,GOLD,274
587.0,Germany,Male,33,6,132603.4,1,1,0,55775.72,0,1,SILVER,479
527.0,Spain,Female,36,6,0.0,2,1,1,102280.3,0,5,DIAMOND,823
757.0,Germany,Female,34,1,129398.0,2,0,0,44965.44,0,4,PLATINUM,276
468.0,Spain,Male,28,3,0.0,2,1,0,170661.0,0,2,GOLD,306
693.0,France,Male,29,2,151352.7,1,0,0,197145.9,0,1,PLATINUM,248
483.0,France,Female,44,5,136836.5,1,1,0,192359.9,1,1,SILVER,853
466.0,France,Male,40,4,91592.06,1,1,0,141210.2,1,1,SILVER,977
770.0,France,Female,30,8,0.0,2,1,0,100557.0,0,5,SILVER,417
734.0,France,Female,54,3,0.0,1,1,0,130805.5,1,4,SILVER,505
716.0,France,Female,22,8,0.0,2,1,1,92606.98,0,2,SILVER,655
439.0,France,Male,36,2,165536.3,2,1,1,123956.8,0,3,DIAMOND,877
538.0,Germany,Male,25,5,62482.95,1,1,1,102758.4,0,2,GOLD,933
743.0,France,Male,40,8,68155.59,1,1,0,94876.65,0,1,GOLD,413
734.0,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,1,PLATINUM,263
656.0,France,Male,37,2,0.0,2,0,1,67840.81,0,2,SILVER,436
666.0,France,Female,31,2,79589.43,1,0,0,4050.57,0,5,DIAMOND,569
627.0,Spain,Male,41,5,100880.8,1,0,1,134665.3,0,4,GOLD,395
480.0,Germany,Female,25,3,174330.4,2,0,0,181647.1,0,1,DIAMOND,425
792.0,France,Male,19,7,143390.5,1,1,0,33282.84,0,4,DIAMOND,391
613.0,Germany,Male,59,8,91415.76,1,0,0,27965.0,1,2,DIAMOND,422
476.0,Germany,Male,30,3,134366.4,1,1,0,68343.53,0,4,GOLD,709
539.0,France,Female,24,3,0.0,2,1,1,198161.1,0,4,PLATINUM,449
696.0,Spain,Male,60,8,88786.81,1,1,1,196858.4,0,1,PLATINUM,628
810.0,Germany,Male,35,3,96814.46,2,1,1,120511.0,0,1,GOLD,275
763.0,Germany,Male,32,9,160680.4,1,1,0,30886.35,0,3,DIAMOND,600
640.0,France,Female,29,3,0.0,2,1,0,2743.69,0,1,SILVER,956
655.0,France,Female,47,10,0.0,2,1,0,167778.6,0,2,SILVER,989
526.0,Germany,Male,31,5,145537.2,1,1,0,132404.6,0,2,GOLD,537
678.0,France,Female,28,4,0.0,2,1,1,144423.2,1,5,PLATINUM,772
554.0,France,Female,45,6,0.0,2,1,1,181204.5,0,3,DIAMOND,802
597.0,Spain,Female,30,2,119370.1,1,1,1,182726.2,1,4,SILVER,851
560.0,Spain,Female,28,1,0.0,2,1,1,120880.7,0,3,SILVER,451
850.0,Germany,Female,47,10,134381.5,1,0,0,26812.89,1,4,DIAMOND,252
623.0,Germany,Male,42,1,149332.5,2,1,0,100834.2,0,4,DIAMOND,320
698.0,France,Female,40,7,105061.7,3,1,0,107815.3,1,1,DIAMOND,448
620.0,France,Male,32,7,0.0,2,1,1,34665.79,0,3,PLATINUM,479
619.0,France,Female,40,10,0.0,1,1,1,147093.8,1,3,DIAMOND,298
561.0,France,Male,21,4,0.0,1,1,1,36942.35,0,3,DIAMOND,699
753.0,France,Female,39,7,155062.8,1,1,1,16460.77,0,3,GOLD,674
721.0,Spain,Male,43,3,88798.34,1,0,0,45610.63,0,2,GOLD,592
451.0,France,Male,33,6,0.0,2,1,0,184954.1,0,3,GOLD,268
680.0,Germany,Female,51,5,143139.9,1,0,0,47795.43,1,1,DIAMOND,338
590.0,Spain,Female,23,7,0.0,2,1,0,196789.9,0,1,SILVER,469
634.0,Germany,Male,27,3,107027.5,1,1,0,173425.7,0,1,PLATINUM,610
676.0,France,Male,29,4,140720.9,1,1,0,36221.18,0,5,PLATINUM,439
642.0,France,Male,30,8,80964.57,2,1,0,174738.2,0,4,PLATINUM,270
760.0,France,Male,39,6,178585.5,1,1,0,67131.3,1,3,DIAMOND,790
736.0,Spain,Female,26,4,135889.1,1,1,1,165692.0,0,4,PLATINUM,253
656.0,France,Male,43,7,134919.9,1,1,0,194692.0,0,1,DIAMOND,421
776.0,Germany,Male,33,8,115130.3,1,0,0,129525.5,1,4,GOLD,658
832.0,Spain,Female,34,6,138190.1,2,0,1,146511.2,0,2,PLATINUM,424
631.0,Germany,Male,37,9,131519.5,2,1,1,51752.18,0,1,SILVER,404
795.0,Spain,Female,56,5,0.0,1,1,0,35418.69,1,5,PLATINUM,675
648.0,Germany,Female,39,3,126936.0,2,0,1,57995.74,0,1,PLATINUM,693
615.0,France,Male,39,4,133707.1,1,1,1,108152.8,0,5,PLATINUM,358
682.0,France,Female,27,1,97893.2,1,1,0,166145.0,0,5,DIAMOND,635
694.0,France,Male,34,5,127900.0,1,1,0,101737.8,0,5,GOLD,325
694.0,France,Male,37,10,143835.5,1,0,1,33326.71,0,1,PLATINUM,992
607.0,France,Male,44,0,0.0,2,1,1,81140.09,0,4,DIAMOND,430
664.0,France,Male,48,10,0.0,1,1,0,140173.2,1,1,PLATINUM,495
756.0,France,Male,60,2,0.0,1,1,1,166513.5,1,3,DIAMOND,858
645.0,France,Female,40,3,129596.8,1,1,1,103232.6,0,4,SILVER,897
653.0,Spain,Male,30,4,0.0,2,1,0,120736.0,0,5,DIAMOND,739
710.0,Germany,Female,24,2,110407.4,2,0,0,15832.43,1,4,SILVER,993
619.0,Germany,Female,41,8,142015.8,2,1,0,114323.7,0,5,DIAMOND,222
648.0,Spain,Male,55,1,81370.07,1,0,1,181534.0,0,4,PLATINUM,564
482.0,Germany,Female,48,2,69329.47,1,0,0,102640.5,1,5,DIAMOND,910
548.0,France,Female,28,8,116755.5,2,1,1,158585.2,1,1,GOLD,519
752.0,Spain,Male,44,6,83870.33,1,1,0,178722.2,0,3,SILVER,238
648.0,France,Female,39,6,130694.9,2,1,1,153955.4,1,2,DIAMOND,912
643.0,Spain,Female,34,8,117451.5,1,1,0,65374.86,0,2,DIAMOND,531
573.0,Germany,Female,35,9,206868.8,2,0,1,102986.2,0,3,SILVER,940
686.0,France,Female,39,3,111695.6,1,0,0,136643.8,0,4,DIAMOND,408
644.0,France,Female,40,9,137285.3,4,1,0,77063.63,1,3,GOLD,444
702.0,France,Female,29,6,149218.4,1,1,1,9633.01,0,3,DIAMOND,739
652.0,France,Male,51,7,0.0,2,0,1,43496.36,0,5,PLATINUM,749
641.0,Spain,Male,32,7,0.0,2,1,1,24267.28,0,4,GOLD,652
692.0,Germany,Female,41,8,130701.3,1,1,0,59354.24,1,2,SILVER,235
574.0,Spain,Male,34,5,0.0,2,0,0,28269.86,0,5,DIAMOND,626
643.0,France,Female,31,3,167949.5,1,1,0,143162.3,0,2,GOLD,906
834.0,France,Male,23,4,131254.8,1,1,0,20199.3,0,4,SILVER,675
591.0,France,Male,28,5,0.0,2,1,1,48606.92,0,4,SILVER,916
470.0,Spain,Male,34,9,0.0,2,0,1,89013.67,0,4,DIAMOND,568
608.0,Spain,Male,34,7,86656.13,1,0,1,59890.29,0,1,SILVER,252
649.0,Germany,Female,37,8,114737.3,1,1,1,106655.9,1,1,DIAMOND,381
665.0,France,Female,38,5,0.0,2,1,0,156439.6,0,4,PLATINUM,837
651.0,France,Female,39,6,0.0,1,1,0,24176.44,0,1,SILVER,283
555.0,Germany,Male,62,4,119817.3,1,0,1,43507.1,1,2,GOLD,697
637.0,France,Female,48,7,130807.0,2,1,1,132005.9,1,1,PLATINUM,358
675.0,France,Female,49,0,0.0,1,1,1,80496.71,1,4,SILVER,448
677.0,Spain,Male,40,5,0.0,2,1,0,88947.56,0,4,GOLD,314
850.0,Germany,Female,35,5,80931.75,1,0,0,12639.67,1,2,DIAMOND,983
815.0,France,Female,56,3,0.0,3,1,1,94248.16,1,3,GOLD,688
665.0,Germany,Male,32,1,132178.7,1,0,0,11865.76,0,1,GOLD,274
485.0,France,Female,27,3,0.0,2,1,0,141449.9,0,5,SILVER,901
577.0,Spain,Male,43,6,0.0,2,1,1,149457.8,0,3,DIAMOND,446
586.0,France,Female,35,7,164769.0,3,1,0,119814.3,1,3,SILVER,290
722.0,Germany,Male,29,1,107233.9,2,1,0,24924.92,0,2,DIAMOND,941
528.0,France,Female,27,7,176227.1,2,0,1,139481.5,0,1,GOLD,875
542.0,France,Female,39,4,109949.4,2,1,1,41268.65,0,4,SILVER,339
552.0,France,Female,34,5,0.0,2,1,1,1351.41,0,3,SILVER,712
678.0,France,Female,60,10,117738.8,1,1,0,147489.8,1,4,DIAMOND,599
575.0,Spain,Female,37,9,133292.5,1,1,0,111175.1,0,2,PLATINUM,506
669.0,France,Female,43,1,160474.6,1,1,1,95963.14,0,3,DIAMOND,946
636.0,France,Male,43,6,0.0,2,1,0,43128.95,0,5,PLATINUM,748
667.0,Germany,Male,55,9,154393.4,1,1,1,137675.0,1,3,SILVER,887
652.0,Germany,Female,45,9,110827.5,1,1,1,153383.5,1,3,PLATINUM,510
637.0,Germany,Female,36,10,145750.5,2,1,1,96660.76,0,1,DIAMOND,407
516.0,Spain,Female,45,8,109044.3,1,0,1,115818.2,0,5,GOLD,229
801.0,France,Female,32,4,75170.54,1,1,1,37898.5,0,1,SILVER,451
692.0,France,Female,42,2,0.0,2,1,0,145222.9,0,3,PLATINUM,498
585.0,France,Female,28,6,105795.9,1,1,1,41219.09,0,2,PLATINUM,446
590.0,France,Male,32,5,0.0,2,1,0,59249.83,0,4,GOLD,676
659.0,France,Female,49,1,0.0,1,1,0,116249.7,1,4,PLATINUM,219
690.0,France,Female,26,3,118097.9,1,1,0,61257.83,0,4,GOLD,979
697.0,Germany,Male,29,0,172693.5,1,0,0,141799.0,0,2,DIAMOND,267
610.0,France,Male,36,4,129440.3,2,1,0,102638.4,0,4,PLATINUM,975
599.0,Spain,Male,36,4,0.0,2,0,0,13210.56,0,3,DIAMOND,928
544.0,France,Male,23,1,96471.2,1,1,0,35550.97,0,4,DIAMOND,487
548.0,France,Female,46,1,0.0,1,1,1,104469.1,1,4,SILVER,842
635.0,Spain,Male,24,4,140197.2,1,1,1,142935.8,0,4,SILVER,907
722.0,France,Male,20,6,0.0,2,1,0,195486.3,0,5,DIAMOND,543
564.0,France,Female,33,4,135946.3,1,1,0,63170.0,0,3,DIAMOND,696
547.0,Germany,Male,50,3,81290.02,3,0,1,177747.0,1,4,DIAMOND,899
850.0,France,Female,42,8,0.0,1,1,0,19632.64,1,5,DIAMOND,366
515.0,Germany,Male,60,9,113715.4,1,1,0,18424.24,1,1,GOLD,850
667.0,Spain,Male,56,2,168883.1,1,0,1,18897.78,0,2,PLATINUM,321
607.0,Germany,Male,36,8,143421.7,1,1,0,97879.02,0,1,SILVER,641
525.0,France,Male,26,7,153644.4,1,1,1,63197.88,0,1,SILVER,988
606.0,Spain,Female,53,1,109330.1,1,1,1,75860.01,0,5,DIAMOND,582
686.0,Germany,Female,27,1,115095.9,2,0,0,78622.46,0,2,DIAMOND,873
611.0,France,Male,35,10,0.0,1,1,1,23598.23,1,5,SILVER,927
827.0,Spain,Male,46,1,183276.3,1,1,1,13460.27,0,4,DIAMOND,511
572.0,France,Male,33,9,68193.72,1,1,0,19998.31,0,1,GOLD,269
726.0,France,Female,32,8,0.0,2,0,0,185075.6,0,2,SILVER,233
579.0,Germany,Male,31,6,139729.5,1,0,1,135815.4,0,4,SILVER,664
598.0,Spain,Female,56,4,98365.33,1,1,1,44251.33,0,5,DIAMOND,850
663.0,France,Male,36,10,0.0,2,1,0,136349.6,0,5,PLATINUM,839
505.0,Germany,Female,37,10,122454.0,2,1,1,52693.99,0,5,DIAMOND,254
576.0,Germany,Male,30,7,132174.4,2,0,0,93767.03,0,1,GOLD,546
555.0,Spain,Female,24,2,0.0,2,0,1,197866.6,0,4,GOLD,347
524.0,France,Male,30,1,0.0,2,1,0,126812.9,0,3,DIAMOND,706
776.0,Spain,Male,39,2,104349.5,1,0,0,79503.05,0,2,DIAMOND,995
645.0,Germany,Female,41,2,138881.0,1,1,0,129936.5,1,2,GOLD,936
850.0,Germany,Female,32,0,116968.9,1,0,0,175094.6,0,2,PLATINUM,442
603.0,Germany,Male,35,1,105346.0,2,1,1,130379.5,0,5,SILVER,701
691.0,France,Male,26,9,136623.2,1,1,0,153228.0,0,3,GOLD,550
583.0,France,Female,29,10,0.0,2,1,1,111285.9,0,4,SILVER,574
679.0,France,Female,33,6,0.0,2,1,1,98015.85,0,5,PLATINUM,521
646.0,France,Male,36,6,124445.5,1,1,0,88481.32,0,2,SILVER,621
559.0,France,Female,34,5,68999.66,2,1,1,66879.27,0,2,PLATINUM,840
595.0,Spain,Male,36,6,85768.42,1,1,1,24802.77,0,5,DIAMOND,301
527.0,France,Male,47,1,0.0,1,1,0,21312.16,1,3,PLATINUM,590
684.0,Spain,Male,34,9,100628.0,2,1,1,190263.8,0,2,PLATINUM,451
673.0,Spain,Female,32,0,0.0,1,1,1,72873.33,0,4,GOLD,726
802.0,Spain,Male,38,7,0.0,2,0,1,57764.65,0,5,GOLD,476
675.0,France,Male,54,6,0.0,1,1,0,110273.8,1,2,SILVER,420
762.0,Spain,Female,19,6,0.0,2,1,0,55500.17,0,1,DIAMOND,931
580.0,France,Male,50,0,125647.4,1,1,0,57541.08,1,3,PLATINUM,548
621.0,Germany,Female,31,8,100375.4,1,1,1,90384.26,0,5,DIAMOND,467
411.0,France,Female,36,10,0.0,1,0,0,120694.4,0,2,PLATINUM,329
815.0,France,Male,24,7,171922.7,1,0,1,178029.0,0,2,DIAMOND,458
631.0,Germany,Female,32,2,146811.0,2,1,1,180990.3,0,1,GOLD,378
514.0,Germany,Female,45,3,109032.2,1,0,1,155407.2,1,2,DIAMOND,764
638.0,France,Male,57,6,0.0,1,1,0,33676.48,1,4,GOLD,523
791.0,Spain,Male,25,7,0.0,1,1,0,89666.28,0,5,PLATINUM,740
516.0,France,Male,35,5,128653.6,1,1,0,127558.3,0,5,DIAMOND,595
734.0,France,Male,37,3,80387.81,1,0,1,77272.62,0,5,SILVER,350
611.0,France,Male,58,8,0.0,2,0,1,107665.7,1,5,PLATINUM,294
850.0,Germany,Male,43,0,108508.8,3,1,0,184044.8,1,5,PLATINUM,721
641.0,France,Male,31,10,155978.2,1,1,0,91510.71,0,4,SILVER,990
585.0,France,Female,38,5,0.0,1,1,1,87363.56,0,1,GOLD,822
552.0,Germany,Male,50,4,121175.6,1,1,0,117505.1,1,1,DIAMOND,662
507.0,France,Female,29,4,89349.47,2,0,0,180626.7,0,3,GOLD,889
735.0,Spain,Male,38,7,86131.71,2,0,0,93478.96,0,5,PLATINUM,692
707.0,France,Female,58,3,102346.9,1,1,1,114672.6,0,5,PLATINUM,887
698.0,Germany,Female,36,7,121263.6,1,1,1,13387.88,0,3,DIAMOND,233
841.0,France,Male,31,2,0.0,2,1,0,173240.5,0,3,DIAMOND,647
688.0,Spain,Female,33,2,0.0,1,0,0,27557.18,1,1,DIAMOND,878
614.0,France,Male,51,3,0.0,2,1,1,5552.37,0,4,GOLD,705
511.0,Germany,Male,48,6,149726.1,1,0,0,88307.87,1,2,GOLD,527
447.0,France,Male,43,2,0.0,2,1,0,33879.26,1,5,GOLD,348
738.0,France,Male,35,5,161274.1,2,1,0,181429.9,0,5,SILVER,566
422.0,France,Female,33,2,0.0,2,1,0,102655.3,0,4,SILVER,332
537.0,Spain,Male,30,1,103138.2,1,1,1,96555.42,0,4,SILVER,498
707.0,Germany,Female,40,3,109628.4,1,1,0,189366.0,0,2,PLATINUM,361
690.0,France,Male,54,5,0.0,1,1,0,12847.61,1,5,GOLD,439
664.0,Germany,Male,33,7,97286.16,2,1,0,143433.3,0,5,GOLD,334
850.0,France,Female,33,7,118004.3,1,1,0,183983.8,0,5,SILVER,782
584.0,Spain,Male,32,9,85534.83,1,0,0,169137.2,0,5,PLATINUM,226
728.0,France,Female,59,4,0.0,1,1,1,163365.9,1,5,GOLD,296
560.0,Spain,Female,43,4,95140.44,2,1,0,123181.4,1,5,DIAMOND,615
629.0,France,Female,31,6,0.0,1,1,1,16447.6,1,3,PLATINUM,427
658.0,France,Male,25,3,0.0,2,0,1,173948.4,0,4,GOLD,399
794.0,Germany,Female,54,1,75900.84,1,1,1,192154.7,0,4,GOLD,322
790.0,France,Female,41,2,126619.3,1,1,0,198224.4,0,4,DIAMOND,696
640.0,France,Male,44,7,111833.5,1,1,0,67202.74,0,3,PLATINUM,355
652.0,Spain,Male,37,7,0.0,2,1,0,68789.93,0,4,GOLD,932
583.0,France,Female,57,3,238387.6,1,0,1,147965.0,1,5,GOLD,552
